209,40.125,75.625,500
210,40.125,75.875,500
211,40.125,76.125,500
212,39.875,71.375,500
213,39.875,71.625,500
214,39.875,71.875,500
215,39.875,72.125,500
216,39.875,72.375,500
217,39.875,72.625,500
218,39.875,72.875,500
219,39.875,73.125,500
220,39.875,73.375,500
221,39.875,73.625,500
222,39.875,73.875,500
223,39.875,74.375,500
224,39.875,74.625,500
225,39.875,74.875,500
226,39.875,75.375,500
227,39.625,69.625,500
228,39.625,69.875,500
229,39.625,70.125,500
230,39.625,70.375,500
231,39.625,70.625,500
232,39.625,70.875,500
233,39.625,71.125,500
234,39.625,71.375,500
235,39.625,71.625,500
236,39.625,71.875,500
237,39.625,72.125,500
238,39.625,72.375,500
239,39.625,72.625,500
240,39.625,72.875,500
241,39.625,73.125,500
242,39.625,73.375,500
243,39.625,73.625,500
244,39.625,73.875,500
245,39.625,74.125,500
246,39.625,95.625,500
247,39.625,95.875,500
248,39.625,96.125,500
249,39.625,96.375,500
250,39.625,96.625,500
251,39.625,96.875,500
252,39.625,97.375,500
253,39.625,97.625,500
254,39.625,97.875,500
255,39.375,68.625,500
256,39.375,68.875,500
257,39.375,69.125,500
258,39.375,69.375,500
259,39.375,69.625,500
260,39.375,69.875,500
261,39.375,70.125,500
262,39.375,70.375,500
263,39.375,70.625,500
264,39.375,70.875,500
265,39.375,71.125,500
266,39.375,71.375,500
267,39.375,71.625,500
268,39.375,71.875,500
269,39.375,72.125,500
270,39.375,72.375,500
271,39.375,72.625,500
272,39.375,72.875,500
273,39.375,73.125,500
274,39.375,73.375,500
275,39.375,73.625,500
276,39.375,73.875,500
277,39.375,74.125,500
278,39.375,74.375,500
279,39.375,74.625,500
280,39.375,93.625,500
281,39.375,93.875,500
282,39.375,94.625,500
283,39.375,94.875,500
284,39.375,95.125,500
285,39.375,95.375,500
286,39.375,95.625,500
287,39.375,95.875,500
288,39.375,96.125,500
289,39.375,96.375,500
290,39.375,96.625,500
291,39.375,96.875,500
292,39.375,97.125,500
293,39.375,97.375,500
294,39.375,97.625,500
295,39.375,97.875,500
296,39.375,98.125,500
297,39.375,98.375,500
298,39.125,67.875,500
299,39.125,68.125,500
300,39.125,68.375,500
301,39.125,68.625,500
302,39.125,68.875,500
303,39.125,69.125,500
304,39.125,69.375,500
305,39.125,69.625,500
306,39.125,69.875,500
307,39.125,71.125,500
308,39.125,71.375,500
309,39.125,71.625,500
310,39.125,71.875,500
311,39.125,72.125,500
312,39.125,72.375,500
313,39.125,72.625,500
314,39.125,72.875,500
315,39.125,73.125,500
316,39.125,73.375,500
317,39.125,73.625,500
318,39.125,73.875,500
319,39.125,74.125,500
320,39.125,74.375,500
321,39.125,74.625,500
322,39.125,74.875,500
323,39.125,75.125,500
324,39.125,91.625,500
325,39.125,91.875,500
326,39.125,92.125,500
327,39.125,92.375,500
328,39.125,92.625,500
329,39.125,92.875,500
330,39.125,93.125,500
331,39.125,93.375,500
332,39.125,93.625,500
333,39.125,93.875,500
334,39.125,94.125,500
335,39.125,94.375,500
336,39.125,94.625,500
337,39.125,94.875,500
338,39.125,95.125,500
339,39.125,95.375,500
340,39.125,95.625,500
341,39.125,95.875,500
342,39.125,96.125,500
343,39.125,96.375,500
344,39.125,96.625,500
345,39.125,96.875,500
346,39.125,97.125,500
347,39.125,97.375,500
348,39.125,97.625,500
349,39.125,97.875,500
350,39.125,98.125,500
351,39.125,98.375,500
352,39.125,98.625,500
353,39.125,98.875,500
354,39.125,99.125,500
355,38.875,68.125,500
356,38.875,68.375,500
357,38.875,70.625,500
358,38.875,70.875,500
359,38.875,71.125,500
360,38.875,71.375,500
361,38.875,71.625,500
362,38.875,71.875,500
363,38.875,72.125,500
364,38.875,72.375,500
365,38.875,72.625,500
366,38.875,72.875,500
367,38.875,73.125,500
368,38.875,73.375,500
369,38.875,73.625,500
370,38.875,73.875,500
371,38.875,74.125,500
372,38.875,74.375,500
373,38.875,74.625,500
374,38.875,74.875,500
375,38.875,75.125,500
376,38.875,75.375,500
377,38.875,89.125,500
378,38.875,89.375,500
379,38.875,89.625,500
380,38.875,89.875,500
381,38.875,90.125,500
382,38.875,90.375,500
383,38.875,90.625,500
384,38.875,90.875,500
385,38.875,91.125,500
386,38.875,91.375,500
387,38.875,91.625,500
388,38.875,91.875,500
389,38.875,92.125,500
390,38.875,92.375,500
391,38.875,92.625,500
392,38.875,92.875,500
393,38.875,93.125,500
394,38.875,93.875,500
395,38.875,95.375,500
396,38.875,95.625,500
397,38.875,95.875,500
398,38.875,96.125,500
399,38.875,96.375,500
400,38.875,96.625,500
401,38.875,96.875,500
402,38.875,97.125,500
403,38.875,97.375,500
404,38.875,97.625,500
405,38.875,97.875,500
406,38.875,98.125,500
407,38.875,98.375,500
408,38.875,98.625,500
409,38.875,98.875,500
410,38.875,99.125,500
411,38.875,99.375,500
412,38.875,99.625,500
413,38.875,99.875,500
414,38.625,71.125,500
415,38.625,71.375,500
416,38.625,71.625,500
417,38.625,71.875,500
418,38.625,72.125,500
419,38.625,72.375,500
420,38.625,72.625,500
421,38.625,72.875,500
422,38.625,73.125,500
423,38.625,73.375,500
424,38.625,73.625,500
425,38.625,73.875,500
426,38.625,74.125,500
427,38.625,74.375,500
428,38.625,74.625,500
429,38.625,74.875,500
430,38.625,75.125,500
431,38.625,75.375,500
432,38.625,75.625,500
433,38.625,75.875,500
434,38.625,88.625,500
435,38.625,88.875,500
436,38.625,89.125,500
437,38.625,89.375,500
438,38.625,89.625,500
439,38.625,89.875,500
440,38.625,90.125,500
441,38.625,90.375,500
442,38.625,90.625,500
443,38.625,90.875,500
444,38.625,91.125,500
445,38.625,95.125,500
446,38.625,95.375,500
447,38.625,95.625,500
448,38.625,95.875,500
449,38.625,96.125,500
450,38.625,96.375,500
451,38.625,96.625,500
452,38.625,96.875,500
453,38.625,97.125,500
454,38.625,97.375,500
455,38.625,97.625,500
456,38.625,97.875,500
457,38.625,98.125,500
458,38.625,98.375,500
459,38.625,98.625,500
460,38.625,98.875,500
461,38.625,99.125,500
462,38.625,99.375,500
463,38.625,99.625,500
464,38.625,99.875,500
465,38.625,100.125,500
466,38.625,100.375,500
467,38.375,70.625,500
468,38.375,70.875,500
469,38.375,71.125,500
470,38.375,71.375,500
471,38.375,71.625,500
472,38.375,71.875,500
473,38.375,72.125,500
474,38.375,72.375,500
475,38.375,72.625,500
476,38.375,72.875,500
477,38.375,73.125,500
478,38.375,73.375,500
479,38.375,73.625,500
480,38.375,73.875,500
481,38.375,74.125,500
482,38.375,74.375,500
483,38.375,74.625,500
484,38.375,74.875,500
485,38.375,75.125,500
486,38.375,75.375,500
487,38.375,75.625,500
488,38.375,75.875,500
489,38.375,87.875,500
490,38.375,88.125,500
491,38.375,88.375,500
492,38.375,88.625,500
493,38.375,88.875,500
494,38.375,89.125,500
495,38.375,89.375,500
496,38.375,89.625,500
497,38.375,89.875,500
498,38.375,90.125,500
499,38.375,90.625,500
500,38.375,90.875,500
501,38.375,94.375,500
502,38.375,94.625,500
503,38.375,94.875,500
504,38.375,95.125,500
505,38.375,95.375,500
506,38.375,95.625,500
507,38.375,95.875,500
508,38.375,96.125,500
509,38.375,96.375,500
510,38.375,96.625,500
511,38.375,96.875,500
512,38.375,97.125,500
513,38.375,97.375,500
514,38.375,97.625,500
515,38.375,97.875,500
516,38.375,98.125,500
517,38.375,98.375,500
518,38.375,98.625,500
519,38.375,98.875,500
520,38.375,99.125,500
521,38.375,99.375,500
522,38.375,99.625,500
523,38.375,99.875,500
524,38.375,100.125,500
525,38.375,100.375,500
526,38.375,100.625,500
527,38.375,100.875,500
528,38.125,70.625,500
529,38.125,70.875,500
530,38.125,71.125,500
531,38.125,71.375,500
532,38.125,71.625,500
533,38.125,71.875,500
534,38.125,72.125,500
535,38.125,72.375,500
536,38.125,72.625,500
537,38.125,72.875,500
538,38.125,73.125,500
539,38.125,73.375,500
540,38.125,73.625,500
541,38.125,73.875,500
542,38.125,74.125,500
543,38.125,74.375,500
544,38.125,74.625,500
545,38.125,74.875,500
546,38.125,75.125,500
547,38.125,75.375,500
548,38.125,75.625,500
549,38.125,75.875,500
550,38.125,87.125,500
551,38.125,87.375,500
552,38.125,87.625,500
553,38.125,87.875,500
554,38.125,88.125,500
555,38.125,88.375,500
556,38.125,88.625,500
557,38.125,88.875,500
558,38.125,89.125,500
559,38.125,89.375,500
560,38.125,89.625,500
561,38.125,89.875,500
562,38.125,90.125,500
563,38.125,95.125,500
564,38.125,95.375,500
565,38.125,95.625,500
566,38.125,95.875,500
567,38.125,96.125,500
568,38.125,96.375,500
569,38.125,96.625,500
570,38.125,96.875,500
571,38.125,97.125,500
572,38.125,97.375,500
573,38.125,97.625,500
574,38.125,97.875,500
575,38.125,98.125,500
576,38.125,98.375,500
577,38.125,98.625,500
578,38.125,98.875,500
579,38.125,99.125,500
580,38.125,99.375,500
581,38.125,99.625,500
582,38.125,99.875,500
583,38.125,100.125,500
584,38.125,100.375,500
585,38.125,100.625,500
586,38.125,100.875,500
587,38.125,101.125,500
588,38.125,101.375,500
589,37.875,70.625,500
590,37.875,70.875,500
591,37.875,71.125,500
592,37.875,71.375,500
593,37.875,71.625,500
594,37.875,71.875,500
595,37.875,72.125,500
596,37.875,72.375,500
597,37.875,72.625,500
598,37.875,72.875,500
599,37.875,73.125,500
600,37.875,73.375,500
601,37.875,73.625,500
602,37.875,73.875,500
603,37.875,74.125,500
604,37.875,74.375,500
605,37.875,74.625,500
606,37.875,74.875,500
607,37.875,75.125,500
608,37.875,75.375,500
609,37.875,75.625,500
610,37.875,75.875,500
611,37.875,76.125,500
612,37.875,76.375,500
613,37.875,86.375,500
614,37.875,86.625,500
615,37.875,86.875,500
616,37.875,87.125,500
617,37.875,87.375,500
618,37.875,87.625,500
619,37.875,87.875,500
620,37.875,88.125,500
621,37.875,88.375,500
622,37.875,88.625,500
623,37.875,88.875,500
624,37.875,89.125,500
625,37.875,89.375,500
626,37.875,89.625,500
627,37.875,89.875,500
628,37.875,90.125,500
629,37.875,90.375,500
630,37.875,90.625,500
631,37.875,90.875,500
632,37.875,91.125,500
633,37.875,91.375,500
634,37.875,95.375,500
635,37.875,95.625,500
636,37.875,95.875,500
637,37.875,96.125,500
638,37.875,96.375,500
639,37.875,96.625,500
640,37.875,96.875,500
641,37.875,97.125,500
642,37.875,97.375,500
643,37.875,97.625,500
644,37.875,97.875,500
645,37.875,98.125,500
646,37.875,98.375,500
647,37.875,98.625,500
648,37.875,98.875,500
649,37.875,99.125,500
650,37.875,99.375,500
651,37.875,99.625,500
652,37.875,99.875,500
653,37.875,100.125,500
654,37.875,100.375,500
655,37.875,100.625,500
656,37.875,100.875,500
657,37.875,101.125,500
658,37.875,101.375,500
659,37.875,101.625,500
660,37.875,101.875,500
661,37.625,70.875,500
662,37.625,71.125,500
663,37.625,71.375,500
664,37.625,71.625,500
665,37.625,71.875,500
666,37.625,72.125,500
667,37.625,72.375,500
668,37.625,72.625,500
669,37.625,72.875,500
670,37.625,73.125,500
671,37.625,73.375,500
672,37.625,73.625,500
673,37.625,73.875,500
674,37.625,74.125,500
675,37.625,74.375,500
676,37.625,74.625,500
677,37.625,74.875,500
678,37.625,75.125,500
679,37.625,75.375,500
680,37.625,75.625,500
681,37.625,75.875,500
682,37.625,76.125,500
683,37.625,76.375,500
684,37.625,76.625,500
685,37.625,86.125,500
686,37.625,86.375,500
687,37.625,86.625,500
688,37.625,86.875,500
689,37.625,87.125,500
690,37.625,87.375,500
691,37.625,87.625,500
692,37.625,87.875,500
693,37.625,88.125,500
694,37.625,88.375,500
695,37.625,88.625,500
696,37.625,88.875,500
697,37.625,89.125,500
698,37.625,89.375,500
699,37.625,89.625,500
700,37.625,89.875,500
701,37.625,90.125,500
702,37.625,90.375,500
703,37.625,90.625,500
704,37.625,90.875,500
705,37.625,91.125,500
706,37.625,91.375,500
707,37.625,91.625,500
708,37.625,91.875,500
709,37.625,92.125,500
710,37.625,95.625,500
711,37.625,95.875,500
712,37.625,96.125,500
713,37.625,96.375,500
714,37.625,96.625,500
715,37.625,96.875,500
716,37.625,97.125,500
717,37.625,97.375,500
718,37.625,97.625,500
719,37.625,97.875,500
720,37.625,98.125,500
721,37.625,98.375,500
722,37.625,98.625,500
723,37.625,98.875,500
724,37.625,99.125,500
725,37.625,99.375,500
726,37.625,99.625,500
727,37.625,99.875,500
728,37.625,100.125,500
729,37.625,100.375,500
730,37.625,100.625,500
731,37.625,100.875,500
732,37.625,101.125,500
733,37.625,101.375,500
734,37.625,101.625,500
735,37.625,101.875,500
736,37.625,102.125,500
737,37.625,102.375,500
738,37.375,70.875,500
739,37.375,71.125,500
740,37.375,71.375,500
741,37.375,71.625,500
742,37.375,71.875,500
743,37.375,72.125,500
744,37.375,72.375,500
745,37.375,72.625,500
746,37.375,72.875,500
747,37.375,73.125,500
748,37.375,73.375,500
749,37.375,73.625,500
750,37.375,73.875,500
751,37.375,74.125,500
752,37.375,74.375,500
753,37.375,74.625,500
754,37.375,74.875,500
755,37.375,75.125,500
756,37.375,75.375,500
757,37.375,75.625,500
758,37.375,75.875,500
759,37.375,76.125,500
760,37.375,76.375,500
761,37.375,76.625,500
762,37.375,85.625,500
763,37.375,85.875,500
764,37.375,86.125,500
765,37.375,86.375,500
766,37.375,86.625,500
767,37.375,86.875,500
768,37.375,87.125,500
769,37.375,87.375,500
770,37.375,87.625,500
771,37.375,87.875,500
772,37.375,88.125,500
773,37.375,88.375,500
774,37.375,88.625,500
775,37.375,88.875,500
776,37.375,89.125,500
777,37.375,89.375,500
778,37.375,89.625,500
779,37.375,89.875,500
780,37.375,90.125,500
781,37.375,90.375,500
782,37.375,90.625,500
783,37.375,90.875,500
784,37.375,91.125,500
785,37.375,91.375,500
786,37.375,91.625,500
787,37.375,91.875,500
788,37.375,92.125,500
789,37.375,95.875,500
790,37.375,96.125,500
791,37.375,96.375,500
792,37.375,96.625,500
793,37.375,96.875,500
794,37.375,97.125,500
795,37.375,97.375,500
796,37.375,97.625,500
797,37.375,97.875,500
798,37.375,98.125,500
799,37.375,98.375,500
800,37.375,98.625,500
801,37.375,98.875,500
802,37.375,99.125,500
803,37.375,99.375,500
804,37.375,99.625,500
805,37.375,99.875,500
806,37.375,100.125,500
807,37.375,100.375,500
808,37.375,100.625,500
809,37.375,100.875,500
810,37.375,101.125,500
811,37.375,101.375,500
812,37.375,101.625,500
813,37.375,101.875,500
814,37.375,102.125,500
815,37.375,102.375,500
816,37.375,102.625,500
817,37.125,71.125,500
818,37.125,71.375,500
819,37.125,71.625,500
820,37.125,71.875,500
821,37.125,72.125,500
822,37.125,72.375,500
823,37.125,72.625,500
824,37.125,72.875,500
825,37.125,73.125,500
826,37.125,73.375,500
827,37.125,73.625,500
828,37.125,73.875,500
829,37.125,74.125,500
830,37.125,74.375,500
831,37.125,74.625,500
832,37.125,74.875,500
833,37.125,75.125,500
834,37.125,75.375,500
835,37.125,75.625,500
836,37.125,75.875,500
837,37.125,76.125,500
838,37.125,76.375,500
839,37.125,76.625,500
840,37.125,76.875,500
841,37.125,77.125,500
842,37.125,77.375,500
843,37.125,77.625,500
844,37.125,84.875,500
845,37.125,85.375,500
846,37.125,85.625,500
847,37.125,85.875,500
848,37.125,86.125,500
849,37.125,86.375,500
850,37.125,86.625,500
851,37.125,86.875,500
852,37.125,87.125,500
853,37.125,87.375,500
854,37.125,87.625,500
855,37.125,87.875,500
856,37.125,88.125,500
857,37.125,88.375,500
858,37.125,88.625,500
859,37.125,88.875,500
860,37.125,89.125,500
861,37.125,89.375,500
862,37.125,89.625,500
863,37.125,89.875,500
864,37.125,90.125,500
865,37.125,90.375,500
866,37.125,90.625,500
867,37.125,90.875,500
868,37.125,91.125,500
869,37.125,91.375,500
870,37.125,91.625,500
871,37.125,91.875,500
872,37.125,92.125,500
873,37.125,92.375,500
874,37.125,95.875,500
875,37.125,96.125,500
876,37.125,96.375,500
877,37.125,96.625,500
878,37.125,96.875,500
879,37.125,97.125,500
880,37.125,97.375,500
881,37.125,97.625,500
882,37.125,97.875,500
883,37.125,98.125,500
884,37.125,98.375,500
885,37.125,98.625,500
886,37.125,98.875,500
887,37.125,99.125,500
888,37.125,99.375,500
889,37.125,99.625,500
890,37.125,99.875,500
891,37.125,100.125,500
892,37.125,100.375,500
893,37.125,100.625,500
894,37.125,100.875,500
895,37.125,101.125,500
896,37.125,101.375,500
897,37.125,101.625,500
898,37.125,101.875,500
899,37.125,102.625,500
900,37.125,103.125,500
901,37.125,103.375,500
902,36.875,71.125,500
903,36.875,71.375,500
904,36.875,71.625,500
905,36.875,71.875,500
906,36.875,72.125,500
907,36.875,72.375,500
908,36.875,72.625,500
909,36.875,72.875,500
910,36.875,73.125,500
911,36.875,73.375,500
912,36.875,73.625,500
913,36.875,73.875,500
914,36.875,74.125,500
915,36.875,74.375,500
916,36.875,74.625,500
917,36.875,74.875,500
918,36.875,75.125,500
919,36.875,75.375,500
920,36.875,75.625,500
921,36.875,75.875,500
922,36.875,76.125,500
923,36.875,76.375,500
924,36.875,76.625,500
925,36.875,76.875,500
926,36.875,77.125,500
927,36.875,77.375,500
928,36.875,77.625,500
929,36.875,77.875,500
930,36.875,78.125,500
931,36.875,78.875,500
932,36.875,79.125,500
933,36.875,84.125,500
934,36.875,84.375,500
935,36.875,84.625,500
936,36.875,84.875,500
937,36.875,85.125,500
938,36.875,85.375,500
939,36.875,85.625,500
940,36.875,85.875,500
941,36.875,86.125,500
942,36.875,86.375,500
943,36.875,86.625,500
944,36.875,86.875,500
945,36.875,87.125,500
946,36.875,87.375,500
947,36.875,87.625,500
948,36.875,87.875,500
949,36.875,88.125,500
950,36.875,88.375,500
951,36.875,88.625,500
952,36.875,88.875,500
953,36.875,89.125,500
954,36.875,89.375,500
955,36.875,89.625,500
956,36.875,89.875,500
957,36.875,90.125,500
958,36.875,90.375,500
959,36.875,90.625,500
960,36.875,90.875,500
961,36.875,91.125,500
962,36.875,91.375,500
963,36.875,91.625,500
964,36.875,91.875,500
965,36.875,92.125,500
966,36.875,92.375,500
967,36.875,92.625,500
968,36.875,97.375,500
969,36.875,97.625,500
970,36.875,97.875,500
971,36.875,98.125,500
972,36.875,98.375,500
973,36.875,98.625,500
974,36.875,98.875,500
975,36.875,99.125,500
976,36.875,99.375,500
977,36.875,99.625,500
978,36.875,99.875,500
979,36.875,100.125,500
980,36.875,100.375,500
981,36.875,100.625,500
982,36.875,100.875,500
983,36.875,101.125,500
984,36.875,101.375,500
985,36.875,102.375,500
986,36.625,70.625,500
987,36.625,70.875,500
988,36.625,71.125,500
989,36.625,71.375,500
990,36.625,71.625,500
991,36.625,71.875,500
992,36.625,72.125,500
993,36.625,72.375,500
994,36.625,72.625,500
995,36.625,72.875,500
996,36.625,73.125,500
997,36.625,73.375,500
998,36.625,73.625,500
999,36.625,73.875,500
1000,36.625,74.125,500
1001,36.625,74.375,500
1002,36.625,74.625,500
1003,36.625,74.875,500
1004,36.625,75.125,500
1005,36.625,75.375,500
1006,36.625,75.625,500
1007,36.625,75.875,500
1008,36.625,76.125,500
1009,36.625,76.375,500
1010,36.625,76.625,500
1011,36.625,76.875,500
1012,36.625,77.125,500
1013,36.625,77.375,500
1014,36.625,77.625,500
1015,36.625,77.875,500
1016,36.625,78.125,500
1017,36.625,78.375,500
1018,36.625,78.625,500
1019,36.625,78.875,500
1020,36.625,79.125,500
1021,36.625,79.375,500
1022,36.625,80.125,500
1023,36.625,80.375,500
1024,36.625,82.375,500
1025,36.625,82.625,500
1026,36.625,82.875,500
1027,36.625,83.125,500
1028,36.625,83.375,500
1029,36.625,83.625,500
1030,36.625,83.875,500
1031,36.625,84.125,500
1032,36.625,84.375,500
1033,36.625,84.625,500
1034,36.625,84.875,500
1035,36.625,85.125,500
1036,36.625,85.375,500
1037,36.625,85.625,500
1038,36.625,85.875,500
1039,36.625,86.125,500
1040,36.625,86.375,500
1041,36.625,86.625,500
1042,36.625,86.875,500
1043,36.625,87.125,500
1044,36.625,87.375,500
1045,36.625,87.625,500
1046,36.625,87.875,500
1047,36.625,88.125,500
1048,36.625,88.375,500
1049,36.625,88.625,500
1050,36.625,88.875,500
1051,36.625,89.125,500
1052,36.625,89.375,500
1053,36.625,89.625,500
1054,36.625,89.875,500
1055,36.625,90.125,500
1056,36.625,90.375,500
1057,36.625,90.625,500
1058,36.625,90.875,500
1059,36.625,91.125,500
1060,36.625,91.375,500
1061,36.625,91.625,500
1062,36.625,91.875,500
1063,36.625,92.125,500
1064,36.625,92.375,500
1065,36.625,92.625,500
1066,36.625,92.875,500
1067,36.625,93.125,500
1068,36.625,93.375,500
1069,36.625,93.625,500
1070,36.625,93.875,500
1071,36.625,97.875,500
1072,36.625,98.125,500
1073,36.625,98.375,500
1074,36.625,98.625,500
1075,36.625,98.875,500
1076,36.625,99.125,500
1077,36.625,99.375,500
1078,36.625,99.625,500
1079,36.625,99.875,500
1080,36.625,100.125,500
1081,36.625,100.375,500
1082,36.625,100.625,500
1083,36.625,100.875,500
1084,36.625,101.125,500
1085,36.375,70.125,500
1086,36.375,70.375,500
1087,36.375,70.625,500
1088,36.375,70.875,500
1089,36.375,71.125,500
1090,36.375,71.375,500
1091,36.375,71.625,500
1092,36.375,71.875,500
1093,36.375,72.125,500
1094,36.375,72.375,500
1095,36.375,72.625,500
1096,36.375,72.875,500
1097,36.375,73.125,500
1098,36.375,73.375,500
1099,36.375,73.625,500
1100,36.375,73.875,500
1101,36.375,74.125,500
1102,36.375,74.375,500
1103,36.375,74.625,500
1104,36.375,74.875,500
1105,36.375,75.125,500
1106,36.375,75.375,500
1107,36.375,75.625,500
1108,36.375,75.875,500
1109,36.375,76.125,500
1110,36.375,76.375,500
1111,36.375,76.625,500
1112,36.375,76.875,500
1113,36.375,77.125,500
1114,36.375,77.375,500
1115,36.375,77.625,500
1116,36.375,77.875,500
1117,36.375,78.125,500
1118,36.375,78.375,500
1119,36.375,78.625,500
1120,36.375,78.875,500
1121,36.375,79.125,500
1122,36.375,79.375,500
1123,36.375,79.625,500
1124,36.375,80.125,500
1125,36.375,80.375,500
1126,36.375,81.875,500
1127,36.375,82.125,500
1128,36.375,82.375,500
1129,36.375,82.625,500
1130,36.375,82.875,500
1131,36.375,83.125,500
1132,36.375,83.375,500
1133,36.375,83.625,500
1134,36.375,83.875,500
1135,36.375,84.125,500
1136,36.375,84.375,500
1137,36.375,84.625,500
1138,36.375,84.875,500
1139,36.375,85.125,500
1140,36.375,85.375,500
1141,36.375,85.625,500
1142,36.375,85.875,500
1143,36.375,86.125,500
1144,36.375,86.375,500
1145,36.375,86.625,500
1146,36.375,86.875,500
1147,36.375,87.125,500
1148,36.375,87.375,500
1149,36.375,87.625,500
1150,36.375,87.875,500
1151,36.375,88.125,500
1152,36.375,88.375,500
