0,30.00,116.25,964.10,Anqing,Anhui
1,30.00,116.50,962.91,Anqing,Anhui
2,30.25,116.25,955.02,Anqing,Anhui
3,30.25,116.50,962.55,Anqing,Anhui
4,30.25,116.75,961.69,Anqing,Anhui
5,30.50,116.00,931.59,Anqing,Anhui
6,30.50,116.25,941.92,Anqing,Anhui
7,30.50,116.50,957.41,Anqing,Anhui
8,30.50,116.75,964.52,Anqing,Anhui
9,30.50,117.00,963.61,Anqing,Anhui
10,30.75,116.00,911.86,Anqing,Anhui
11,30.75,116.25,908.96,Anqing,Anhui
12,30.75,116.50,924.03,Anqing,Anhui
13,30.75,116.75,951.81,Anqing,Anhui
14,30.75,117.00,960.70,Anqing,Anhui
15,30.75,117.25,963.66,Anqing,Anhui
16,30.75,117.50,959.62,Anqing,Anhui
17,31.00,116.25,881.46,Anqing,Anhui
18,31.00,116.50,896.84,Anqing,Anhui
19,31.00,116.75,931.09,Anqing,Anhui
20,31.00,117.00,951.72,Anqing,Anhui
21,31.00,117.25,958.28,Anqing,Anhui
22,31.00,117.50,961.42,Anqing,Anhui
23,31.25,117.00,955.81,Anqing,Anhui
24,33.00,117.00,963.36,Bengbu,Anhui
25,33.00,117.25,963.26,Bengbu,Anhui
26,33.00,117.50,962.81,Bengbu,Anhui
27,33.25,117.00,963.74,Bengbu,Anhui
28,33.25,117.25,963.95,Bengbu,Anhui
29,33.25,117.50,964.16,Bengbu,Anhui
30,33.25,117.75,964.21,Bengbu,Anhui
31,33.50,117.25,963.49,Bengbu,Anhui
32,33.00,116.25,962.84,Bozhou,Anhui
33,33.00,116.50,962.98,Bozhou,Anhui
34,33.00,116.75,963.09,Bozhou,Anhui
35,33.25,116.00,962.68,Bozhou,Anhui
36,33.25,116.25,962.82,Bozhou,Anhui
37,33.25,116.50,963.26,Bozhou,Anhui
38,33.25,116.75,963.22,Bozhou,Anhui
39,33.50,115.75,962.19,Bozhou,Anhui
40,33.50,116.00,962.32,Bozhou,Anhui
41,33.50,116.25,962.44,Bozhou,Anhui
42,33.50,116.50,962.97,Bozhou,Anhui
43,33.75,115.75,961.79,Bozhou,Anhui
44,33.75,116.00,961.98,Bozhou,Anhui
45,34.00,115.75,961.37,Bozhou,Anhui
46,31.25,117.25,959.35,Chaohu,Anhui
47,31.25,117.50,961.64,Chaohu,Anhui
48,31.25,117.75,962.79,Chaohu,Anhui
49,31.25,118.00,963.32,Chaohu,Anhui
50,31.50,117.25,962.90,Chaohu,Anhui
51,31.50,117.50,962.77,Chaohu,Anhui
52,31.50,117.75,962.33,Chaohu,Anhui
53,31.50,118.00,962.87,Chaohu,Anhui
54,31.50,118.25,963.91,Chaohu,Anhui
55,31.75,117.75,961.21,Chaohu,Anhui
56,31.75,118.00,961.21,Chaohu,Anhui
57,31.75,118.25,962.27,Chaohu,Anhui
58,29.75,116.75,948.43,Chizhou,Anhui
59,29.75,117.00,943.53,Chizhou,Anhui
60,30.00,117.00,941.65,Chizhou,Anhui
61,30.00,117.25,931.24,Chizhou,Anhui
62,30.25,117.00,954.65,Chizhou,Anhui
63,30.25,117.25,944.01,Chizhou,Anhui
64,30.25,117.50,932.76,Chizhou,Anhui
65,30.25,117.75,921.59,Chizhou,Anhui
66,30.50,117.25,958.11,Chizhou,Anhui
67,30.50,117.50,948.18,Chizhou,Anhui
68,30.50,117.75,935.86,Chizhou,Anhui
69,30.75,117.75,956.13,Chizhou,Anhui
70,30.75,118.00,955.70,Chizhou,Anhui
71,32.00,118.00,959.67,Chuzhou,Anhui
72,32.00,118.25,961.93,Chuzhou,Anhui
73,32.25,117.50,959.44,Chuzhou,Anhui
74,32.25,117.75,958.86,Chuzhou,Anhui
75,32.25,118.00,958.32,Chuzhou,Anhui
76,32.25,118.25,960.72,Chuzhou,Anhui
77,32.25,118.50,963.19,Chuzhou,Anhui
78,32.50,117.25,960.69,Chuzhou,Anhui
79,32.50,117.50,959.34,Chuzhou,Anhui
80,32.50,117.75,958.95,Chuzhou,Anhui
81,32.50,118.00,958.26,Chuzhou,Anhui
82,32.50,118.25,958.54,Chuzhou,Anhui
83,32.50,118.50,960.49,Chuzhou,Anhui
84,32.75,117.25,961.01,Chuzhou,Anhui
85,32.75,117.50,958.72,Chuzhou,Anhui
86,32.75,117.75,960.17,Chuzhou,Anhui
87,32.75,118.00,959.90,Chuzhou,Anhui
88,32.75,118.25,958.72,Chuzhou,Anhui
89,32.75,118.75,962.25,Chuzhou,Anhui
90,32.75,119.00,964.54,Chuzhou,Anhui
91,33.00,117.75,963.77,Chuzhou,Anhui
92,33.00,118.00,963.27,Chuzhou,Anhui
93,32.50,115.50,961.61,Fuyang,Anhui
94,32.50,115.75,961.69,Fuyang,Anhui
95,32.50,116.25,962.86,Fuyang,Anhui
96,32.50,116.50,963.13,Fuyang,Anhui
97,32.75,115.25,962.12,Fuyang,Anhui
98,32.75,115.50,962.45,Fuyang,Anhui
99,32.75,115.75,962.91,Fuyang,Anhui
100,32.75,116.00,963.18,Fuyang,Anhui
101,32.75,116.25,963.21,Fuyang,Anhui
102,33.00,115.00,960.98,Fuyang,Anhui
103,33.00,115.25,961.35,Fuyang,Anhui
104,33.00,115.50,961.52,Fuyang,Anhui
105,33.00,115.75,962.09,Fuyang,Anhui
106,33.00,116.00,962.57,Fuyang,Anhui
107,33.25,115.50,962.09,Fuyang,Anhui
108,33.25,115.75,962.43,Fuyang,Anhui
109,33.50,115.50,961.65,Fuyang,Anhui
110,31.75,117.00,961.99,Hefei,Anhui
111,31.75,117.25,962.78,Hefei,Anhui
112,31.75,117.50,962.66,Hefei,Anhui
113,32.00,117.25,960.97,Hefei,Anhui
114,32.00,117.50,960.86,Hefei,Anhui
115,32.00,117.75,959.90,Hefei,Anhui
116,32.25,117.25,959.87,Hefei,Anhui
117,32.50,117.00,962.08,Hefei,Anhui
118,33.50,116.75,963.00,Huaibei,Anhui
119,33.75,116.50,962.72,Huaibei,Anhui
120,33.75,116.75,962.33,Huaibei,Anhui
121,34.00,116.75,961.80,Huaibei,Anhui
122,32.75,116.50,963.11,Huainan,Anhui
123,32.75,116.75,963.82,Huainan,Anhui
124,32.75,117.00,963.12,Huainan,Anhui
125,29.50,118.25,920.91,Huangshan,Anhui
126,29.75,117.50,926.93,Huangshan,Anhui
127,29.75,117.75,918.74,Huangshan,Anhui
128,29.75,118.00,919.62,Huangshan,Anhui
129,29.75,118.25,922.27,Huangshan,Anhui
130,29.75,118.50,923.62,Huangshan,Anhui
131,30.00,117.50,924.40,Huangshan,Anhui
132,30.00,117.75,919.58,Huangshan,Anhui
133,30.00,118.00,922.04,Huangshan,Anhui
134,30.00,118.25,923.70,Huangshan,Anhui
135,30.00,118.50,924.65,Huangshan,Anhui
136,30.00,118.75,912.53,Huangshan,Anhui
137,30.25,118.00,918.27,Huangshan,Anhui
138,30.25,118.25,917.75,Huangshan,Anhui
139,30.50,118.00,933.76,Huangshan,Anhui
140,31.25,115.75,900.05,Lu'an,Anhui
141,31.25,116.00,906.38,Lu'an,Anhui
142,31.25,116.25,907.50,Lu'an,Anhui
143,31.25,116.50,923.33,Lu'an,Anhui
144,31.25,116.75,939.85,Lu'an,Anhui
145,31.50,115.50,915.06,Lu'an,Anhui
146,31.50,115.75,917.99,Lu'an,Anhui
147,31.50,116.00,924.98,Lu'an,Anhui
148,31.50,116.25,940.03,Lu'an,Anhui
149,31.50,116.50,952.44,Lu'an,Anhui
150,31.50,116.75,957.60,Lu'an,Anhui
151,31.50,117.00,959.37,Lu'an,Anhui
152,31.75,115.75,939.74,Lu'an,Anhui
153,31.75,116.00,943.34,Lu'an,Anhui
154,31.75,116.25,958.34,Lu'an,Anhui
155,31.75,116.50,960.09,Lu'an,Anhui
156,31.75,116.75,960.57,Lu'an,Anhui
157,32.00,116.00,959.66,Lu'an,Anhui
158,32.00,116.25,960.77,Lu'an,Anhui
159,32.00,116.50,960.09,Lu'an,Anhui
160,32.00,116.75,961.14,Lu'an,Anhui
161,32.00,117.00,960.19,Lu'an,Anhui
162,32.25,116.00,962.04,Lu'an,Anhui
163,32.25,116.25,962.77,Lu'an,Anhui
164,32.25,116.50,963.26,Lu'an,Anhui
165,32.25,116.75,963.36,Lu'an,Anhui
166,32.25,117.00,961.25,Lu'an,Anhui
167,32.50,116.00,962.33,Lu'an,Anhui
168,32.50,116.75,962.81,Lu'an,Anhui
169,31.50,118.50,964.56,Ma'anshan,Anhui
170,31.50,118.75,963.30,Ma'anshan,Anhui
171,31.75,118.50,964.02,Ma'anshan,Anhui
172,31.00,120.25,964.46,Suzhou,Anhui
173,31.00,120.50,965.36,Suzhou,Anhui
174,31.00,120.75,965.87,Suzhou,Anhui
175,31.25,120.25,965.77,Suzhou,Anhui
176,31.25,120.50,965.25,Suzhou,Anhui
177,31.25,120.75,965.36,Suzhou,Anhui
178,31.25,121.00,965.70,Suzhou,Anhui
179,31.50,120.75,965.56,Suzhou,Anhui
180,31.50,121.00,966.09,Suzhou,Anhui
181,31.50,121.25,965.93,Suzhou,Anhui
182,31.75,120.75,966.17,Suzhou,Anhui
183,31.75,121.00,966.11,Suzhou,Anhui
184,32.00,120.50,966.17,Suzhou,Anhui
185,32.00,120.75,966.28,Suzhou,Anhui
186,33.50,117.00,963.30,Suzhou,Anhui
187,33.50,117.50,963.66,Suzhou,Anhui
188,33.50,117.75,963.82,Suzhou,Anhui
189,33.50,118.00,964.05,Suzhou,Anhui
190,33.75,117.00,962.06,Suzhou,Anhui
191,33.75,117.25,962.25,Suzhou,Anhui
192,33.75,117.50,963.40,Suzhou,Anhui
193,33.75,118.00,964.11,Suzhou,Anhui
194,34.00,117.00,961.43,Suzhou,Anhui
195,34.00,117.25,961.48,Suzhou,Anhui
196,34.00,117.50,962.58,Suzhou,Anhui
197,34.25,116.75,961.56,Suzhou,Anhui
198,34.25,117.00,961.09,Suzhou,Anhui
199,34.50,116.25,961.06,Suzhou,Anhui
200,34.50,116.50,961.32,Suzhou,Anhui
201,31.00,117.75,961.48,Tongling,Anhui
202,31.00,118.00,960.49,Tongling,Anhui
203,30.75,118.25,953.70,Wuhu,Anhui
204,31.00,118.25,961.25,Wuhu,Anhui
205,31.00,118.50,960.37,Wuhu,Anhui
206,31.25,118.25,963.97,Wuhu,Anhui
207,31.25,118.50,964.61,Wuhu,Anhui
208,30.25,118.50,916.62,Xuancheng,Anhui
209,30.25,118.75,904.88,Xuancheng,Anhui
210,30.50,118.25,931.94,Xuancheng,Anhui
211,30.50,118.50,929.87,Xuancheng,Anhui
212,30.50,118.75,927.98,Xuancheng,Anhui
213,30.50,119.00,930.27,Xuancheng,Anhui
214,30.50,119.25,927.31,Xuancheng,Anhui
215,30.75,118.50,950.83,Xuancheng,Anhui
216,30.75,118.75,948.36,Xuancheng,Anhui
217,30.75,119.00,949.26,Xuancheng,Anhui
218,30.75,119.25,944.89,Xuancheng,Anhui
219,31.00,118.75,960.12,Xuancheng,Anhui
220,31.00,119.00,959.27,Xuancheng,Anhui
221,31.00,119.25,956.00,Xuancheng,Anhui
222,31.00,119.50,953.84,Xuancheng,Anhui
223,31.25,118.75,964.31,Xuancheng,Anhui
224,31.25,119.25,961.83,Xuancheng,Anhui
225,39.75,115.50,875.33,Beijing,Beijing
226,39.75,115.75,901.24,Beijing,Beijing
227,39.75,116.00,934.25,Beijing,Beijing
228,39.75,116.25,956.71,Beijing,Beijing
229,39.75,116.50,963.85,Beijing,Beijing
230,39.75,116.75,961.43,Beijing,Beijing
231,40.00,115.50,846.15,Beijing,Beijing
232,40.00,115.75,878.16,Beijing,Beijing
233,40.00,116.00,914.38,Beijing,Beijing
234,40.00,116.25,952.59,Beijing,Beijing
235,40.00,116.50,963.64,Beijing,Beijing
236,40.00,116.75,964.32,Beijing,Beijing
237,40.25,116.00,901.23,Beijing,Beijing
238,40.25,116.25,926.28,Beijing,Beijing
239,40.25,116.50,942.84,Beijing,Beijing
240,40.25,116.75,950.32,Beijing,Beijing
241,40.25,117.00,945.25,Beijing,Beijing
242,40.25,117.25,926.50,Beijing,Beijing
243,40.50,115.75,861.84,Beijing,Beijing
244,40.50,116.00,874.49,Beijing,Beijing
245,40.50,116.25,890.62,Beijing,Beijing
246,40.50,116.50,910.15,Beijing,Beijing
247,40.50,116.75,917.60,Beijing,Beijing
248,40.50,117.00,926.64,Beijing,Beijing
249,40.75,116.25,862.55,Beijing,Beijing
250,40.75,116.50,881.62,Beijing,Beijing
251,40.75,116.75,899.44,Beijing,Beijing
252,28.25,108.75,865.70,Chongqing,Chongqing
253,28.25,109.00,885.83,Chongqing,Chongqing
254,28.50,108.75,877.83,Chongqing,Chongqing
255,28.50,109.00,895.64,Chongqing,Chongqing
256,28.50,109.25,900.68,Chongqing,Chongqing
257,28.75,106.75,866.07,Chongqing,Chongqing
258,28.75,108.50,874.32,Chongqing,Chongqing
259,28.75,108.75,871.68,Chongqing,Chongqing
260,28.75,109.00,894.49,Chongqing,Chongqing
261,28.75,109.25,907.51,Chongqing,Chongqing
262,29.00,106.00,918.98,Chongqing,Chongqing
263,29.00,106.25,910.24,Chongqing,Chongqing
264,29.00,106.50,903.41,Chongqing,Chongqing
265,29.00,106.75,893.71,Chongqing,Chongqing
266,29.00,107.00,865.42,Chongqing,Chongqing
267,29.00,107.25,844.42,Chongqing,Chongqing
268,29.00,108.50,869.71,Chongqing,Chongqing
269,29.00,108.75,863.73,Chongqing,Chongqing
270,29.00,109.00,885.32,Chongqing,Chongqing
271,29.00,109.25,897.40,Chongqing,Chongqing
272,29.25,105.75,922.24,Chongqing,Chongqing
273,29.25,106.00,925.52,Chongqing,Chongqing
274,29.25,106.25,924.18,Chongqing,Chongqing
275,29.25,106.50,920.11,Chongqing,Chongqing
276,29.25,106.75,908.45,Chongqing,Chongqing
277,29.25,107.00,880.23,Chongqing,Chongqing
278,29.25,107.25,860.19,Chongqing,Chongqing
279,29.25,107.50,853.23,Chongqing,Chongqing
280,29.25,107.75,857.99,Chongqing,Chongqing
281,29.25,108.00,865.46,Chongqing,Chongqing
282,29.25,108.25,870.83,Chongqing,Chongqing
283,29.25,108.50,869.49,Chongqing,Chongqing
284,29.25,108.75,860.13,Chongqing,Chongqing
285,29.25,109.00,876.17,Chongqing,Chongqing
286,29.50,105.50,917.80,Chongqing,Chongqing
287,29.50,105.75,918.49,Chongqing,Chongqing
288,29.50,106.00,921.68,Chongqing,Chongqing
289,29.50,106.25,924.22,Chongqing,Chongqing
290,29.50,106.50,924.39,Chongqing,Chongqing
291,29.50,106.75,913.93,Chongqing,Chongqing
292,29.50,107.00,909.31,Chongqing,Chongqing
293,29.50,107.25,891.10,Chongqing,Chongqing
294,29.50,107.50,875.11,Chongqing,Chongqing
295,29.50,107.75,850.43,Chongqing,Chongqing
296,29.50,108.00,856.19,Chongqing,Chongqing
297,29.50,108.25,864.33,Chongqing,Chongqing
298,29.50,108.50,864.97,Chongqing,Chongqing
299,29.50,108.75,861.86,Chongqing,Chongqing
300,29.75,105.75,920.73,Chongqing,Chongqing
301,29.75,106.00,923.19,Chongqing,Chongqing
302,29.75,106.25,924.07,Chongqing,Chongqing
303,29.75,106.50,923.08,Chongqing,Chongqing
304,29.75,106.75,919.19,Chongqing,Chongqing
305,29.75,107.00,914.57,Chongqing,Chongqing
306,29.75,107.25,915.29,Chongqing,Chongqing
307,29.75,107.50,899.44,Chongqing,Chongqing
308,29.75,107.75,864.51,Chongqing,Chongqing
309,29.75,108.00,841.75,Chongqing,Chongqing
310,29.75,108.25,849.88,Chongqing,Chongqing
311,30.00,105.75,925.06,Chongqing,Chongqing
312,30.00,106.00,928.11,Chongqing,Chongqing
313,30.00,106.25,926.98,Chongqing,Chongqing
314,30.00,106.50,918.49,Chongqing,Chongqing
315,30.00,106.75,914.88,Chongqing,Chongqing
316,30.00,107.00,912.52,Chongqing,Chongqing
317,30.00,107.25,916.82,Chongqing,Chongqing
318,30.00,107.50,918.04,Chongqing,Chongqing
319,30.00,107.75,905.83,Chongqing,Chongqing
320,30.00,108.00,874.82,Chongqing,Chongqing
321,30.00,108.25,839.67,Chongqing,Chongqing
322,30.00,108.50,830.15,Chongqing,Chongqing
323,30.25,105.75,927.87,Chongqing,Chongqing
324,30.25,106.00,929.08,Chongqing,Chongqing
325,30.25,106.50,921.58,Chongqing,Chongqing
326,30.25,107.25,908.03,Chongqing,Chongqing
327,30.25,107.50,910.92,Chongqing,Chongqing
328,30.25,107.75,917.47,Chongqing,Chongqing
329,30.25,108.00,898.29,Chongqing,Chongqing
330,30.25,108.25,863.01,Chongqing,Chongqing
331,30.25,108.50,825.32,Chongqing,Chongqing
332,30.50,107.50,899.37,Chongqing,Chongqing
333,30.50,107.75,903.20,Chongqing,Chongqing
334,30.50,108.00,904.07,Chongqing,Chongqing
335,30.50,108.25,894.05,Chongqing,Chongqing
336,30.75,107.50,902.07,Chongqing,Chongqing
337,30.75,107.75,898.10,Chongqing,Chongqing
338,30.75,108.00,898.94,Chongqing,Chongqing
339,30.75,108.25,901.57,Chongqing,Chongqing
340,30.75,108.50,898.75,Chongqing,Chongqing
341,30.75,108.75,889.50,Chongqing,Chongqing
342,30.75,109.00,862.13,Chongqing,Chongqing
343,30.75,109.25,845.74,Chongqing,Chongqing
344,30.75,109.50,835.65,Chongqing,Chongqing
345,31.00,108.00,899.81,Chongqing,Chongqing
346,31.00,108.25,901.12,Chongqing,Chongqing
347,31.00,108.50,912.96,Chongqing,Chongqing
348,31.00,108.75,906.33,Chongqing,Chongqing
349,31.00,109.00,886.26,Chongqing,Chongqing
350,31.00,109.25,879.12,Chongqing,Chongqing
351,31.00,109.50,876.46,Chongqing,Chongqing
352,31.00,109.75,865.40,Chongqing,Chongqing
353,31.00,110.00,849.01,Chongqing,Chongqing
354,31.25,108.25,891.67,Chongqing,Chongqing
355,31.25,108.50,896.23,Chongqing,Chongqing
356,31.25,108.75,877.25,Chongqing,Chongqing
357,31.25,109.00,861.18,Chongqing,Chongqing
358,31.25,109.25,856.78,Chongqing,Chongqing
359,31.25,109.50,871.33,Chongqing,Chongqing
360,31.25,109.75,863.88,Chongqing,Chongqing
361,31.25,110.00,836.75,Chongqing,Chongqing
362,31.50,108.25,872.67,Chongqing,Chongqing
363,31.50,108.50,850.14,Chongqing,Chongqing
364,31.50,108.75,822.31,Chongqing,Chongqing
365,31.50,109.00,808.65,Chongqing,Chongqing
366,31.50,109.25,814.29,Chongqing,Chongqing
367,31.50,109.50,827.59,Chongqing,Chongqing
368,31.50,109.75,831.01,Chongqing,Chongqing
369,31.75,108.75,789.43,Chongqing,Chongqing
370,31.75,109.00,778.82,Chongqing,Chongqing
371,31.75,109.25,784.44,Chongqing,Chongqing
372,32.00,108.50,813.41,Chongqing,Chongqing
373,32.00,108.75,795.93,Chongqing,Chongqing
374,25.50,119.25,950.79,Fuzhou,Fujian
375,25.50,119.50,963.75,Fuzhou,Fujian
376,25.50,119.75,963.74,Fuzhou,Fujian
377,25.75,118.50,876.97,Fuzhou,Fujian
378,25.75,118.75,898.73,Fuzhou,Fujian
379,25.75,119.00,916.52,Fuzhou,Fujian
380,25.75,119.25,935.63,Fuzhou,Fujian
381,25.75,119.50,953.34,Fuzhou,Fujian
382,26.00,118.75,900.84,Fuzhou,Fujian
383,26.00,119.00,914.25,Fuzhou,Fujian
384,26.00,119.25,933.71,Fuzhou,Fujian
385,26.00,119.50,953.79,Fuzhou,Fujian
386,26.25,118.75,914.56,Fuzhou,Fujian
387,26.25,119.00,912.72,Fuzhou,Fujian
388,26.25,119.25,922.11,Fuzhou,Fujian
389,26.25,119.50,938.73,Fuzhou,Fujian
390,26.50,118.75,898.47,Fuzhou,Fujian
391,26.50,119.00,895.91,Fuzhou,Fujian
392,26.50,119.25,904.31,Fuzhou,Fujian
393,26.50,119.50,923.65,Fuzhou,Fujian
394,26.50,119.75,950.34,Fuzhou,Fujian
395,26.75,116.25,923.07,Fuzhou,Fujian
396,26.75,116.50,922.12,Fuzhou,Fujian
397,27.00,116.25,925.85,Fuzhou,Fujian
398,27.00,116.50,925.58,Fuzhou,Fujian
399,27.00,116.75,919.88,Fuzhou,Fujian
400,27.25,115.75,933.36,Fuzhou,Fujian
401,27.25,116.00,920.39,Fuzhou,Fujian
402,27.25,116.25,926.06,Fuzhou,Fujian
403,27.25,116.50,935.63,Fuzhou,Fujian
404,27.25,116.75,933.92,Fuzhou,Fujian
405,27.25,117.00,914.94,Fuzhou,Fujian
406,27.50,115.75,944.92,Fuzhou,Fujian
407,27.50,116.00,930.56,Fuzhou,Fujian
408,27.50,116.25,931.51,Fuzhou,Fujian
409,27.50,116.50,940.59,Fuzhou,Fujian
410,27.50,116.75,941.96,Fuzhou,Fujian
411,27.50,117.00,926.34,Fuzhou,Fujian
412,27.75,116.00,949.12,Fuzhou,Fujian
413,27.75,116.25,950.67,Fuzhou,Fujian
414,27.75,116.50,948.65,Fuzhou,Fujian
415,27.75,116.75,943.37,Fuzhou,Fujian
416,27.75,117.00,927.39,Fuzhou,Fujian
417,27.75,117.25,901.10,Fuzhou,Fujian
418,28.00,116.25,959.08,Fuzhou,Fujian
419,28.00,116.50,955.65,Fuzhou,Fujian
420,28.00,116.75,949.37,Fuzhou,Fujian
421,28.25,116.50,958.94,Fuzhou,Fujian
422,24.75,116.50,922.37,Longyan,Fujian
423,24.75,116.75,911.77,Longyan,Fujian
424,24.75,117.00,891.59,Longyan,Fujian
425,25.00,116.00,911.68,Longyan,Fujian
426,25.00,116.25,914.61,Longyan,Fujian
427,25.00,116.50,910.33,Longyan,Fujian
428,25.00,116.75,899.03,Longyan,Fujian
429,25.00,117.00,883.73,Longyan,Fujian
430,25.00,117.25,890.65,Longyan,Fujian
431,25.25,116.00,912.36,Longyan,Fujian
432,25.25,116.25,908.78,Longyan,Fujian
433,25.25,116.50,904.55,Longyan,Fujian
434,25.25,116.75,889.87,Longyan,Fujian
435,25.25,117.00,876.37,Longyan,Fujian
436,25.25,117.25,886.05,Longyan,Fujian
437,25.25,117.50,892.02,Longyan,Fujian
438,25.50,116.25,908.84,Longyan,Fujian
439,25.50,116.50,905.84,Longyan,Fujian
440,25.50,116.75,889.76,Longyan,Fujian
441,25.50,117.00,874.64,Longyan,Fujian
442,25.50,117.25,890.59,Longyan,Fujian
443,25.50,117.50,897.97,Longyan,Fujian
444,25.75,116.25,909.13,Longyan,Fujian
445,25.75,116.50,904.77,Longyan,Fujian
446,25.75,116.75,895.64,Longyan,Fujian
447,25.75,117.00,882.55,Longyan,Fujian
448,26.50,118.25,921.58,Nanping,Fujian
449,26.50,118.50,907.17,Nanping,Fujian
450,26.75,117.75,914.85,Nanping,Fujian
451,26.75,118.00,922.73,Nanping,Fujian
452,26.75,118.25,919.16,Nanping,Fujian
453,26.75,118.50,900.68,Nanping,Fujian
454,27.00,117.75,916.32,Nanping,Fujian
455,27.00,118.00,922.52,Nanping,Fujian
456,27.00,118.25,920.26,Nanping,Fujian
457,27.00,118.50,911.30,Nanping,Fujian
458,27.00,118.75,888.20,Nanping,Fujian
459,27.25,117.25,904.51,Nanping,Fujian
460,27.25,117.50,910.18,Nanping,Fujian
461,27.25,117.75,921.11,Nanping,Fujian
462,27.25,118.00,927.31,Nanping,Fujian
463,27.25,118.25,925.42,Nanping,Fujian
464,27.25,118.50,920.30,Nanping,Fujian
465,27.25,118.75,901.14,Nanping,Fujian
466,27.25,119.00,871.33,Nanping,Fujian
467,27.50,117.25,907.61,Nanping,Fujian
468,27.50,117.50,897.76,Nanping,Fujian
469,27.50,117.75,909.07,Nanping,Fujian
470,27.50,118.00,923.51,Nanping,Fujian
471,27.50,118.25,919.97,Nanping,Fujian
472,27.50,118.50,917.52,Nanping,Fujian
473,27.50,118.75,910.50,Nanping,Fujian
474,27.75,117.50,882.95,Nanping,Fujian
475,27.75,117.75,881.60,Nanping,Fujian
476,27.75,118.00,894.56,Nanping,Fujian
477,27.75,118.25,906.46,Nanping,Fujian
478,27.75,118.50,910.98,Nanping,Fujian
479,27.75,118.75,909.29,Nanping,Fujian
480,28.00,118.25,896.04,Nanping,Fujian
481,28.00,118.50,897.58,Nanping,Fujian
482,28.25,118.50,896.78,Nanping,Fujian
483,28.25,118.75,866.47,Nanping,Fujian
484,26.75,118.75,883.71,Ningde,Fujian
485,26.75,119.00,874.49,Ningde,Fujian
486,26.75,119.25,886.61,Ningde,Fujian
487,26.75,119.50,919.95,Ningde,Fujian
488,26.75,119.75,947.46,Ningde,Fujian
489,27.00,119.00,871.90,Ningde,Fujian
490,27.00,119.25,875.23,Ningde,Fujian
491,27.00,119.50,907.79,Ningde,Fujian
492,27.00,119.75,925.51,Ningde,Fujian
493,27.00,120.00,923.91,Ningde,Fujian
494,27.00,120.25,945.81,Ningde,Fujian
495,27.25,119.25,874.65,Ningde,Fujian
496,27.25,119.50,887.09,Ningde,Fujian
497,27.25,119.75,903.05,Ningde,Fujian
498,27.25,120.00,902.09,Ningde,Fujian
499,27.50,119.50,875.14,Ningde,Fujian
500,25.25,118.75,941.06,Putian,Fujian
501,25.25,119.00,952.40,Putian,Fujian
502,25.25,119.25,963.99,Putian,Fujian
503,25.50,118.50,902.14,Putian,Fujian
504,25.50,118.75,919.63,Putian,Fujian
505,25.50,119.00,937.71,Putian,Fujian
506,24.75,118.50,959.73,Quanzhou,Fujian
507,24.75,118.75,962.04,Quanzhou,Fujian
508,25.00,117.75,900.94,Quanzhou,Fujian
509,25.00,118.00,906.58,Quanzhou,Fujian
510,25.00,118.25,930.19,Quanzhou,Fujian
511,25.00,118.50,950.30,Quanzhou,Fujian
512,25.00,118.75,953.73,Quanzhou,Fujian
513,25.25,117.75,893.54,Quanzhou,Fujian
514,25.25,118.00,891.26,Quanzhou,Fujian
515,25.25,118.25,916.08,Quanzhou,Fujian
516,25.25,118.50,932.24,Quanzhou,Fujian
517,25.50,117.75,894.51,Quanzhou,Fujian
518,25.50,118.00,890.22,Quanzhou,Fujian
519,25.50,118.25,889.68,Quanzhou,Fujian
520,25.75,118.00,882.82,Quanzhou,Fujian
521,25.75,118.25,876.97,Quanzhou,Fujian
522,25.75,117.25,889.84,Sanming,Fujian
523,25.75,117.50,885.19,Sanming,Fujian
524,25.75,117.75,883.49,Sanming,Fujian
525,26.00,116.50,902.71,Sanming,Fujian
526,26.00,116.75,899.09,Sanming,Fujian
527,26.00,117.00,904.13,Sanming,Fujian
528,26.00,117.25,904.05,Sanming,Fujian
529,26.00,117.50,890.65,Sanming,Fujian
530,26.00,117.75,889.23,Sanming,Fujian
531,26.00,118.00,894.60,Sanming,Fujian
532,26.00,118.25,893.55,Sanming,Fujian
533,26.00,118.50,885.63,Sanming,Fujian
534,26.25,116.50,911.88,Sanming,Fujian
535,26.25,116.75,904.84,Sanming,Fujian
536,26.25,117.00,908.31,Sanming,Fujian
537,26.25,117.25,912.21,Sanming,Fujian
538,26.25,117.50,903.24,Sanming,Fujian
539,26.25,117.75,902.03,Sanming,Fujian
540,26.25,118.00,907.39,Sanming,Fujian
541,26.25,118.25,911.99,Sanming,Fujian
542,26.25,118.50,909.17,Sanming,Fujian
543,26.50,116.75,901.12,Sanming,Fujian
544,26.50,117.00,899.11,Sanming,Fujian
545,26.50,117.25,903.06,Sanming,Fujian
546,26.50,117.50,907.29,Sanming,Fujian
547,26.50,117.75,911.01,Sanming,Fujian
548,26.50,118.00,919.33,Sanming,Fujian
549,26.75,116.75,909.04,Sanming,Fujian
550,26.75,117.00,897.99,Sanming,Fujian
551,26.75,117.25,900.21,Sanming,Fujian
552,26.75,117.50,905.61,Sanming,Fujian
553,27.00,117.00,902.03,Sanming,Fujian
554,27.00,117.25,901.24,Sanming,Fujian
555,27.00,117.50,907.43,Sanming,Fujian
556,24.50,118.00,953.20,Xiamen,Fujian
557,24.75,118.00,931.79,Xiamen,Fujian
